review_id,product_name,review_text,rating,verified_purchase,review_date,fake_review
940,Mechanical Keyboard,Stopped working quickly,1,False,2025-11-01,1
941,Bluetooth Speaker,Highly recommend,5,False,2025-01-15,1
942,USB Cable,Best purchase ever,5,False,2025-10-11,1
943,Wireless Earbuds,Stopped working quickly,1,True,2024-09-19,0
944,Bluetooth Speaker,Amazing quality,5,True,2025-12-26,0
945,Gaming Mouse,Poor packaging,2,False,2025-06-15,1
946,Wireless Earbuds,Worth the price,4,False,2025-08-06,1
947,Smart Watch,Terrible quality,1,True,2025-05-20,0
948,Portable SSD,Average experience,3,False,2025-12-07,1
949,Gaming Mouse,Highly recommend,5,False,2026-01-21,1
950,Phone Charger,Amazing quality,5,True,2025-07-15,1
951,USB Cable,Very disappointed,1,True,2025-01-23,1
952,Mechanical Keyboard,Highly recommend,5,False,2025-08-26,1
953,Wireless Earbuds,Recommended,4,False,2024-05-08,0
954,Wireless Earbuds,Could be better,2,True,2025-08-08,0
955,Smart Watch,Very disappointed,1,False,2025-12-19,1
956,Phone Charger,Average product,2,False,2024-12-21,0
957,Bluetooth Speaker,Decent product,3,True,2025-04-10,1
958,Wireless Earbuds,Highly recommend,5,False,2024-09-03,0
959,Portable SSD,Best purchase ever,5,True,2025-09-26,1
960,Smart Watch,Waste of money,1,True,2025-10-10,0
961,Smart Watch,Works okay,3,True,2025-10-05,1
962,Fitness Band,Excellent product,5,True,2025-08-01,1
963,Fitness Band,Amazing quality,5,True,2024-08-17,0
964,Fitness Band,Good quality,4,False,2025-05-01,1
965,Fitness Band,Stopped working quickly,1,False,2025-05-19,0
966,Fitness Band,Average experience,3,False,2025-05-14,1
967,Mechanical Keyboard,Excellent product,5,True,2024-09-10,0
968,Fitness Band,Average experience,3,True,2026-02-14,0
969,Phone Charger,Terrible quality,1,False,2025-10-12,0
970,Portable SSD,Satisfied overall,3,False,2024-09-16,1
971,Smart Watch,Best purchase ever,5,False,2025-09-11,0
972,Fitness Band,Poor packaging,2,False,2024-06-21,0
973,Portable SSD,Recommended,4,True,2025-01-30,1
974,Gaming Mouse,Average product,2,False,2026-05-01,0
975,Portable SSD,Worth the price,4,True,2026-04-24,0
976,Portable SSD,Average product,2,False,2025-07-21,0
977,Gaming Mouse,Decent product,3,True,2026-03-24,1
978,Portable SSD,Stopped working quickly,1,True,2026-03-06,1
979,Smart Watch,Recommended,4,False,2025-06-15,0
980,Smart Watch,Good quality,4,True,2025-07-23,0
981,Portable SSD,Terrible quality,1,True,2025-08-04,0
982,Portable SSD,Satisfied overall,3,False,2026-02-10,1
983,Fitness Band,Not as expected,2,False,2024-09-30,1
984,Fitness Band,Could be better,2,False,2026-02-11,1
985,Laptop Stand,Could be better,2,False,2025-04-25,0
986,Gaming Mouse,Waste of money,1,True,2024-12-27,1
987,Laptop Stand,Happy with purchase,4,False,2026-02-12,0
988,Wireless Earbuds,Satisfied overall,3,True,2024-12-03,1
989,Fitness Band,Poor packaging,2,True,2024-08-14,0
990,Laptop Stand,Waste of money,1,False,2025-08-26,1
991,Gaming Mouse,Best purchase ever,5,False,2024-10-12,1
992,Bluetooth Speaker,Works okay,3,False,2024-05-23,1
993,Fitness Band,Works okay,3,True,2024-10-21,1
994,Laptop Stand,Recommended,4,False,2025-12-15,0
995,Bluetooth Speaker,Average experience,3,True,2024-07-24,1
996,USB Cable,Very disappointed,1,True,2025-05-08,0
997,Laptop Stand,Very disappointed,1,True,2024-07-16,0
998,Mechanical Keyboard,Excellent product,5,True,2025-07-18,1
999,USB Cable,Waste of money,1,False,2024-12-08,0
1000,Fitness Band,Average experience,3,False,2024-09-14,1
